folioviv,foliohog,numren,trab,tipo_trab1,tipo_trab2,ocupa1,ocupa2
0206277502,1,03,1,1,0,1,0
0206277503,1,01,1,1,0,1,0
0206277503,1,03,1,1,0,1,0
0206277504,1,01,1,1,0,1,0
0206277504,1,02,1,1,0,1,0
0206277505,1,01,1,1,0,1,0
0206277505,1,02,1,1,0,1,0
0206277506,1,02,1,1,0,1,0
0206278602,1,02,1,1,0,1,0
0206278603,1,01,1,3,0,1,0
0206278603,1,02,1,1,0,1,0
0206278604,1,01,1,1,0,1,0
0206278604,1,03,1,1,0,1,0
0206278606,1,01,1,1,0,1,0
0206278606,1,02,1,1,0,1,0
0206284802,1,01,1,1,0,1,0
0206284802,1,03,1,1,0,1,0
0206284803,1,01,1,3,0,1,0
0206284803,1,02,1,3,0,1,0
0206284803,1,03,1,1,0,1,0
0206284804,1,01,1,1,0,1,0
0206284805,1,01,1,1,0,1,0
0206284806,1,01,1,1,0,1,0
0206341401,1,02,1,1,0,1,0
0206341402,1,01,1,1,0,1,0
0206341402,1,03,1,1,0,1,0
0206341402,1,04,1,1,0,1,0
0206341402,1,08,1,1,0,1,0
0206341403,1,01,1,1,0,1,0
0206341403,1,02,1,1,0,1,0
0206341405,1,01,1,1,0,1,0
0206341406,1,01,1,1,0,1,0
0206341406,1,02,1,1,0,1,0
0206341406,1,03,1,1,0,1,0
0206347801,1,01,1,1,0,1,0
0206347802,1,01,1,1,0,1,0
0206347802,1,03,1,1,0,1,0
0206347802,1,04,1,1,0,1,0
0206347803,1,01,1,1,0,1,0
0206347804,1,01,1,1,0,1,0
0206347804,1,03,1,1,0,1,0
0206347804,1,04,1,1,0,1,0
0206347804,1,05,1,1,0,1,0
0206347804,2,01,1,1,0,1,0
0206347804,2,02,1,3,0,1,0
0206347806,1,01,1,1,0,1,0
0206478901,1,01,1,1,0,1,0
0206478901,1,02,1,1,0,1,0
0206478901,1,03,1,1,0,1,0
0206478902,1,01,1,1,0,1,0
0206478903,1,03,1,1,0,1,0
0206478904,1,01,1,1,0,1,0
0206478904,1,02,1,1,0,1,0
0206478905,1,01,1,3,0,1,0
0206478905,1,02,1,3,0,1,0
0206478906,1,01,1,1,0,1,0
0206478906,1,02,1,1,0,1,0
0206504302,1,01,1,1,0,1,0
0206504302,1,02,1,1,0,1,0
0206504303,1,01,1,1,0,1,0
0206504303,1,02,1,3,0,1,0
0206504304,1,01,1,1,0,1,0
0206504305,1,01,1,3,0,1,0
0206546001,1,01,1,1,0,1,0
0206546001,1,02,1,1,0,1,0
0206546002,1,01,1,3,0,1,0
0206546002,1,02,1,1,0,1,0
0206546002,1,03,1,1,0,1,0
0206546003,1,01,1,1,0,1,0
0206546003,1,02,1,3,0,1,0
0206546004,1,01,1,3,0,1,0
0206546004,1,02,1,1,0,1,0
0206546005,1,01,1,1,0,1,0
0206546005,1,02,1,1,0,1,0
0206546006,1,01,1,1,0,1,0
0206546006,1,02,1,3,0,1,0
0206578401,1,01,1,1,0,1,0
0206578401,1,02,1,3,0,1,0
0206578402,1,01,1,1,0,1,0
0206578403,1,01,1,1,0,1,0
0206578403,1,02,1,1,0,1,0
0206578403,1,03,1,1,0,1,0
0206578404,1,01,1,1,0,1,0
0206578405,1,01,1,3,0,1,0
0206578405,1,02,1,3,0,1,0
0206578405,1,04,1,1,0,1,0
0206580201,1,01,1,1,0,1,0
0206580201,1,03,1,3,0,1,0
0206580201,1,04,1,3,0,1,0
0206580202,1,02,1,1,0,1,0
0206580202,1,03,1,1,0,1,0
0206580203,1,01,1,1,0,1,0
0206580203,1,04,1,1,0,1,0
0206580204,1,01,1,1,0,1,0
0206580204,1,02,1,1,0,1,0
0206580205,1,01,1,1,0,1,0
0206580205,1,04,1,1,0,1,0
0206580206,1,01,1,1,0,1,0
0206580206,1,02,1,1,0,1,0
0206580206,1,04,1,1,0,1,0
0206641701,1,01,1,1,0,1,0
0206641701,1,02,1,1,0,1,0
0206641702,1,02,1,1,0,1,0
0206641702,1,03,1,1,0,1,0
0206641703,1,01,1,1,0,1,0
0206646501,1,01,1,3,0,1,0
0206646501,1,03,1,3,0,1,0
0206646501,1,04,1,3,0,1,0
0206646502,1,01,1,1,0,1,0
0206646502,1,03,1,1,0,1,0
0206646504,1,03,1,1,0,1,0
0206646505,1,01,1,1,0,1,0
0206646506,1,01,1,1,0,1,0
0206646506,1,02,1,1,0,1,0
0206680601,1,01,1,1,0,1,0
0206680603,1,02,1,1,0,1,0
0206680603,1,03,1,1,0,1,0
0206680604,1,01,1,1,0,1,0
0206680605,1,01,1,1,3,1,1
0206690801,1,01,1,1,0,1,0
0206690801,1,02,1,1,0,1,0
0206690803,1,01,1,1,1,1,1
0206690803,1,03,1,3,0,1,0
0206690805,1,02,1,1,0,1,0
0206690805,1,03,1,1,0,1,0
0206690806,1,03,1,3,0,1,0
0206713901,1,01,1,3,0,1,0
0206713902,1,01,1,1,0,1,0
0206713902,1,02,1,1,0,1,0
0206713902,1,04,1,1,0,1,0
0206713904,1,01,1,3,3,1,1
0206713904,1,03,1,1,0,1,0
0206713906,1,01,1,1,0,1,0
0206725401,1,01,1,1,0,1,0
0206725402,1,01,1,1,0,1,0
0206725402,1,03,1,1,0,1,0
0206725403,1,01,1,3,0,1,0
0206725404,1,01,1,1,0,1,0
0206725404,1,02,1,1,0,1,0
0206725406,1,01,1,1,0,1,0
0206726901,1,01,1,1,0,1,0
0206726901,1,03,1,1,0,1,0
0206726902,1,01,1,1,0,1,0
0206726902,1,02,1,3,0,1,0
0206726902,1,03,1,1,0,1,0
0206726903,1,01,1,1,0,1,0
0206726903,1,03,1,1,0,1,0
0206726903,1,04,1,1,0,1,0
0206726904,1,01,1,3,0,1,0
0206726904,1,02,1,1,0,1,0
0206726904,1,03,1,1,0,1,0
0206726905,1,01,1,3,0,1,0
0206726905,1,03,1,1,0,1,0
0206726906,1,01,1,1,0,1,0
0206726906,1,03,1,1,0,1,0
0206726906,1,04,1,1,0,1,0
0206731301,1,01,1,1,0,1,0
0206731302,1,01,1,1,0,1,0
0206731302,1,05,1,1,0,1,0
0206731303,1,01,1,1,0,1,0
0206731303,1,02,1,3,0,1,0
0206731304,1,01,1,1,0,1,0
0206731305,1,01,1,1,0,1,0
0206731306,1,01,1,1,0,1,0
0206731306,1,02,1,1,0,1,0
0206731306,1,04,1,1,0,1,0
0206789301,1,01,1,1,0,1,0
0206789301,1,03,1,1,0,1,0
0206789302,1,01,1,1,0,1,0
0206789303,1,01,1,1,0,1,0
0206789304,1,01,1,3,0,1,0
0206789304,1,02,1,1,0,1,0
0206789304,1,04,1,1,0,1,0
0206789305,1,01,1,1,0,1,0
0206789305,1,02,1,1,0,1,0
0206789306,1,02,1,1,0,1,0
0206789306,1,03,1,1,0,1,0
0206804001,1,01,1,1,0,1,0
0206804001,1,02,1,1,0,1,0
0206804002,1,01,1,1,0,1,0
0206804002,1,02,1,1,0,1,0
0206804003,1,01,1,1,0,1,0
0206804003,1,03,1,1,0,1,0
0206804004,1,01,1,3,0,1,0
0206804005,1,01,1,1,0,1,0
0206804005,1,03,1,1,0,1,0
0206804006,1,01,1,1,0,1,0
0206852201,1,01,1,1,0,1,0
0206852201,1,02,1,1,0,1,0
0206852202,1,01,1,1,0,1,0
0206852204,1,02,1,1,0,1,0
0206852205,1,01,1,1,0,1,0
0206852206,1,01,1,2,0,1,0
0206879701,1,01,1,3,0,1,0
0206879701,1,03,1,1,0,1,0
0206879701,1,04,1,1,0,1,0
0206879702,1,01,1,1,0,1,0
0206879703,1,01,1,3,0,1,0
0206879703,1,02,1,1,0,1,0
0206879704,1,01,1,1,0,1,0
0206879705,1,01,1,1,0,1,0
0206879706,1,01,1,1,0,1,0
0206879706,1,03,1,1,0,1,0
0206887501,1,01,1,1,0,1,0
0206887502,1,01,1,1,0,1,0
0206887502,1,02,1,1,0,1,0
0206887503,1,01,1,1,0,1,0
0206887505,1,01,1,1,0,1,0
0206918007,1,01,1,1,0,1,0
0206918011,1,01,1,1,0,1,0
0206918011,1,02,1,1,0,1,0
0206918011,1,03,1,1,0,1,0
0206918011,1,04,1,1,0,1,0
0206918019,1,01,1,3,0,1,0
0206918023,1,01,1,1,0,1,0
0206918023,1,02,1,1,1,1,1
0206918208,1,01,1,1,0,1,0
0206918208,1,02,1,1,0,1,0
0206918212,1,01,1,1,0,1,0
0206918216,1,02,1,1,0,1,0
0206918220,1,01,1,1,0,1,0
0206918224,1,01,1,3,0,1,0
0206918302,1,01,1,1,0,1,0
0206918306,1,01,1,1,0,1,0
0206918306,1,02,1,1,0,1,0
0206918314,1,01,1,1,0,1,0
0206918314,1,02,1,1,0,1,0
0206918318,1,01,1,1,0,1,0
0206918322,1,01,1,2,0,1,0
0206918901,1,01,1,3,0,1,0
0206918901,1,03,1,1,0,1,0
0206918909,1,01,1,1,0,1,0
0206918913,1,01,1,1,0,1,0
0206918917,1,01,1,1,0,1,0
0206918921,1,01,1,1,0,1,0
0207001506,1,01,1,1,0,1,0
0207001506,1,02,1,1,0,1,0
0207001506,1,03,1,1,0,1,0
0207001510,1,01,1,1,0,1,0
0207001510,1,02,1,1,0,1,0
0207001510,1,03,1,1,0,1,0
0207001510,1,05,1,1,0,1,0
0207001514,1,01,1,3,0,1,0
0207001518,1,01,1,1,0,1,0
0207001518,1,02,1,1,0,1,0
0207001603,1,01,1,1,0,1,0
0207001607,1,01,1,1,0,1,0
0207001607,1,04,1,1,0,1,0
0207001611,1,01,1,1,0,1,0
0207001611,1,02,1,1,0,1,0
0207001615,1,01,1,1,0,1,0
0207001615,1,02,1,1,0,1,0
0207001615,1,03,1,1,0,1,0
0207001619,1,01,1,1,0,1,0
0207001701,1,01,1,3,0,1,0
0207001701,1,02,1,1,0,1,0
0207001705,1,01,1,1,0,1,0
0207001709,1,02,1,1,0,1,0
0207001713,1,01,1,1,0,1,0
0207001713,1,02,1,3,0,1,0
0207001717,1,01,1,1,0,1,0
0207001717,1,03,1,1,0,1,0
0207001717,1,04,1,1,0,1,0
0207001721,1,01,1,1,0,1,0
0207001812,1,01,1,1,0,1,0
0207001812,1,03,1,1,0,1,0
0207001812,1,06,1,1,0,1,0
0207001812,1,07,1,1,0,1,0
0207001816,1,01,1,1,0,1,0
0207001820,1,01,1,3,0,1,0
0207001824,1,01,1,1,0,1,0
0207001824,1,02,1,1,0,1,0
0207001824,1,04,1,1,0,1,0
0207015701,1,01,1,1,0,1,0
0207015701,1,04,1,1,0,1,0
0207015702,1,01,1,1,0,1,0
0207015704,1,01,1,1,0,1,0
0207015704,1,04,1,1,0,1,0
0207015705,1,01,1,1,0,1,0
0207015705,1,02,1,1,0,1,0
0207015706,1,01,1,1,0,1,0
0207015706,1,02,1,1,0,1,0
0207036001,1,01,1,1,0,1,0
0207036002,1,01,1,1,0,1,0
0207036003,1,01,1,1,1,1,1
0207036004,1,01,1,3,0,1,0
0207036005,1,01,1,1,0,1,0
0207036005,1,02,1,1,0,1,0
0207036006,1,01,1,1,0,1,0
0207132004,1,01,1,1,0,1,0
0207132004,1,02,1,1,0,1,0
0207132008,1,01,1,1,0,1,0
0207132016,1,01,1,1,0,1,0
0207132016,1,02,1,1,0,1,0
0207132024,1,01,1,1,0,1,0
0207132307,1,01,1,1,0,1,0
0207132311,1,01,1,1,0,1,0
0207132311,1,02,1,1,0,1,0
0207132315,1,01,1,1,0,1,0
0207132319,1,01,1,3,0,1,0
0207132323,1,01,1,1,0,1,0
0207132323,1,02,1,1,0,1,0
0207132401,1,01,1,1,0,1,0
0207132405,1,01,1,1,0,1,0
0207132405,1,02,1,1,0,1,0
0207132409,1,01,1,3,1,1,1
0207132409,1,02,1,1,0,1,0
0207132417,1,01,1,1,0,1,0
0207132417,1,02,1,1,0,1,0
0207132417,1,05,1,1,0,1,0
0207132902,1,01,1,1,0,1,0
0207132902,1,02,1,1,0,1,0
0207132906,1,01,1,3,0,1,0
0207132910,1,01,1,1,0,1,0
0207132914,1,01,1,1,0,1,0
0207132914,1,02,1,1,0,1,0
0207132914,1,03,1,1,0,1,0
0207132918,1,01,1,1,0,1,0
0207132922,1,01,1,3,0,1,0
0207154001,1,02,1,1,0,1,0
0207154009,1,02,1,1,0,1,0
0207154009,1,03,1,1,0,1,0
0207154009,1,04,1,1,0,1,0
0207154013,1,01,1,1,0,1,0
0207154013,1,02,1,3,3,1,1
0207154017,1,01,1,1,0,1,0
0207154206,1,01,1,1,0,1,0
0207154206,1,02,1,1,0,1,0
0207154210,1,01,1,1,0,1,0
0207154210,1,02,1,1,0,1,0
0207154210,1,04,1,3,0,1,0
0207154210,1,05,1,1,0,1,0
0207154214,1,01,1,3,0,1,0
0207154214,1,02,1,1,0,1,0
0207154214,1,03,1,1,0,1,0
0207154214,1,04,1,1,0,1,0
0207154218,1,01,1,3,0,1,0
0207154218,1,02,1,1,0,1,0
0207154222,1,01,1,1,0,1,0
0207154222,1,02,1,1,0,1,0
0207154512,1,01,1,1,0,1,0
0207154512,1,02,1,1,0,1,0
0207154512,1,03,1,1,0,1,0
0207154516,1,02,1,1,0,1,0
0207154520,1,01,1,1,0,1,0
0207154520,1,03,1,1,0,1,0
0207154520,1,05,1,1,0,1,0
0207154524,1,01,1,1,0,1,0
0207154524,1,02,1,1,0,1,0
0207154703,1,01,1,1,0,1,0
0207154703,1,03,1,3,0,1,0
0207154707,1,01,1,1,0,1,0
0207154707,1,02,1,1,0,1,0
0207154707,1,03,1,1,0,1,0
0207154707,1,04,1,1,0,1,0
0207154711,1,01,1,3,0,1,0
0207154711,1,03,1,1,0,1,0
0207154711,1,04,1,1,0,1,0
0207154715,1,01,1,1,0,1,0
0207154715,1,03,1,1,0,1,0
0207154719,1,01,1,1,0,1,0
0207154719,1,02,1,1,0,1,0
0207154723,1,01,1,1,0,1,0
0207188403,1,01,1,1,0,1,0
0207188407,1,03,1,1,0,1,0
0207188407,1,04,1,1,0,1,0
0207188407,1,06,1,1,0,1,0
0207188411,1,01,1,3,0,1,0
0207188415,1,01,1,1,0,1,0
0207188419,1,02,1,1,0,1,0
0207188419,1,03,1,3,0,1,0
0207188423,1,01,1,1,0,1,0
0207188613,1,01,1,3,0,1,0
0207188613,1,02,1,3,0,1,0
0207188802,1,01,1,1,0,1,0
0207188802,1,02,1,1,0,1,0
0207188806,1,01,1,3,1,1,1
0207188806,1,02,1,1,0,1,0
0207188810,1,02,1,1,0,1,0
0207188814,1,01,1,1,0,1,0
0207188814,1,02,1,3,0,1,0
0207188818,1,01,1,1,0,1,0
0207188818,1,04,1,1,0,1,0
0207188818,1,05,1,1,0,1,0
0207188822,1,01,1,1,0,1,0
0207188822,1,02,1,1,0,1,0
0207188822,1,03,1,1,0,1,0
0207188822,1,04,1,1,0,1,0
0207188904,1,01,1,1,0,1,0
0207188904,1,05,1,1,0,1,0
0207188912,1,01,1,1,0,1,0
0207188912,1,02,1,1,0,1,0
0207188916,1,01,1,1,0,1,0
0207188920,1,02,1,1,0,1,0
0207188920,1,03,1,1,0,1,0
0207188920,1,04,1,1,0,1,0
0207222002,1,01,1,1,0,1,0
0207222006,1,03,1,1,0,1,0
0207222010,1,01,1,1,0,1,0
0207222014,1,01,1,3,0,1,0
0207222014,1,03,1,1,0,1,0
0207222014,1,04,1,1,0,1,0
0207222014,1,05,1,1,0,1,0
0207222018,1,01,1,1,1,1,1
0207222018,1,03,1,1,0,1,0
0207222022,1,01,1,1,0,1,0
0207222022,1,02,1,1,0,1,0
0207222211,1,01,1,3,0,1,0
0207222211,1,02,1,1,0,1,0
0207222215,1,01,1,1,0,1,0
0207222215,1,02,1,1,0,1,0
0207222215,1,03,1,1,0,1,0
0207222219,1,01,1,1,0,1,0
0207222223,1,01,1,1,0,1,0
0207222223,1,03,1,1,0,1,0
0207222305,1,01,1,1,0,1,0
0207222305,1,02,1,1,0,1,0
0207222309,1,01,1,1,0,1,0
0207222313,1,01,1,3,0,1,0
0207222317,1,01,1,1,0,1,0
0207222321,1,01,1,1,0,1,0
0207222321,1,02,1,1,0,1,0
0207222321,1,03,1,1,0,1,0
0207222704,1,01,1,1,0,1,0
0207222704,1,02,1,1,0,1,0
0207222708,1,01,1,1,0,1,0
0207222712,1,02,1,3,0,1,0
0207222716,1,01,1,1,0,1,0
0207222720,1,01,1,1,0,1,0
0207222720,1,02,1,1,0,1,0
0207222720,1,03,1,1,0,1,0
0207222720,1,04,1,1,0,1,0
0207222724,1,01,1,1,0,1,0
0207248601,1,01,1,3,0,1,0
0207248602,1,01,1,1,0,1,0
0207248603,1,02,1,3,0,1,0
0207248604,1,01,1,1,0,1,0
0207248604,1,02,1,1,0,1,0
0207248605,1,01,1,1,0,1,0
0207248605,1,02,1,1,0,1,0
0207248606,1,01,1,1,0,1,0
0207250801,1,01,1,1,0,1,0
0207250802,1,01,1,1,0,1,0
0207250804,1,01,1,1,0,1,0
0207250805,1,01,1,1,0,1,0
0207250805,1,02,1,1,0,1,0
0207250806,1,01,1,1,0,1,0
0207269401,1,01,1,1,0,1,0
0207269401,1,02,1,1,0,1,0
0207269401,1,03,1,1,0,1,0
0207269401,1,04,1,1,0,1,0
0207269401,1,05,1,1,0,1,0
0207269401,1,06,1,1,0,1,0
0207269401,1,07,1,1,0,1,0
0207269402,1,01,1,1,0,1,0
0207269402,1,02,1,3,0,1,0
0207269403,1,01,1,1,0,1,0
0207269403,1,03,1,1,0,1,0
0207269403,1,04,1,1,0,1,0
0207269403,1,05,1,1,0,1,0
0207269404,1,01,1,1,0,1,0
0207269404,1,03,1,1,0,1,0
0207269405,1,01,1,1,0,1,0
0207269405,1,02,1,1,0,1,0
0207269406,1,01,1,1,0,1,0
0207269406,1,02,1,1,0,1,0
0207269406,1,03,1,3,0,1,0
0207269406,1,04,1,1,0,1,0
0207325902,1,01,1,1,0,1,0
0207325903,1,01,1,1,0,1,0
0207325904,1,01,1,1,0,1,0
0207325905,1,01,1,1,0,1,0
0207325906,1,01,1,1,0,1,0
0207390001,1,01,1,1,0,1,0
0207390003,1,01,1,1,0,1,0
0207390004,1,01,1,1,0,1,0
0207390005,1,01,1,3,0,1,0
0207390006,1,01,1,1,0,1,0
0207407302,1,01,1,1,0,1,0
0207407302,1,02,1,1,0,1,0
0207407303,1,01,1,1,0,1,0
0207407303,1,03,1,1,0,1,0
0207407303,1,04,1,1,0,1,0
0207407304,1,01,1,1,0,1,0
0207407304,1,03,1,1,0,1,0
0207407304,1,05,1,1,0,1,0
0207407304,1,06,1,1,0,1,0
0207407305,1,01,1,1,0,1,0
0207407306,1,01,1,1,0,1,0
0207407306,1,02,1,3,0,1,0
0207407306,1,03,1,1,0,1,0
0207451201,1,01,1,1,0,1,0
0207451202,1,01,1,1,0,1,0
0207451203,1,01,1,1,0,1,0
0207451203,1,02,1,1,0,1,0
0207451203,1,03,1,1,0,1,0
0207451203,1,04,1,1,0,1,0
0207451203,1,06,1,1,0,1,0
0207451204,1,01,1,1,0,1,0
0207451204,1,02,1,1,0,1,0
0207451205,1,02,1,1,0,1,0
0207451206,1,01,1,1,0,1,0
0207451206,1,05,1,1,0,1,0
0207480001,1,01,1,1,0,1,0
0207480001,1,02,1,1,0,1,0
0207480002,1,01,1,1,0,1,0
0207480002,1,02,1,1,0,1,0
0207480004,1,01,1,1,0,1,0
0207480005,1,01,1,1,0,1,0
0207480005,1,02,1,1,0,1,0
0207480006,1,01,1,1,0,1,0
0207480006,1,02,1,1,0,1,0
0207508204,1,01,1,1,0,1,0
0207508204,1,02,1,1,0,1,0
0207508205,1,01,1,3,0,1,0
0207508206,1,01,1,1,0,1,0
0207516701,1,02,1,1,0,1,0
0207516701,1,03,1,1,0,1,0
0207516702,1,01,1,1,0,1,0
0207516702,1,02,1,1,0,1,0
0207516703,1,01,1,1,0,1,0
0207516704,1,01,1,3,0,1,0
0207516705,1,01,1,1,0,1,0
0207516705,1,02,1,3,0,1,0
0207516706,1,01,1,1,0,1,0
0207555201,1,01,1,1,0,1,0
0207555205,1,01,1,1,0,1,0
0207555213,1,01,1,1,0,1,0
0207555213,1,03,1,1,0,1,0
0207555217,1,01,1,1,0,1,0
0207555217,1,02,1,1,0,1,0
0207555221,1,01,1,1,0,1,0
0207555503,1,01,1,1,0,1,0
0207555507,1,01,1,1,0,1,0
0207555507,1,02,1,1,0,1,0
0207555511,1,01,1,1,0,1,0
0207555515,1,01,1,3,0,1,0
0207555519,1,01,1,1,0,1,0
0207555519,1,02,1,1,0,1,0
0207555519,1,04,1,1,0,1,0
0207555523,1,01,1,1,0,1,0
0207555523,1,02,1,1,0,1,0
0207555608,1,01,1,1,0,1,0
0207555612,1,01,1,1,0,1,0
0207555612,1,02,1,1,0,1,0
0207555612,1,03,1,1,0,1,0
0207555616,1,01,1,1,0,1,0
0207555616,1,02,1,1,0,1,0
0207555616,1,03,1,1,0,1,0
0207555616,1,04,1,1,0,1,0
0207555624,1,01,1,1,0,1,0
0207555702,1,01,1,1,0,1,0
0207555702,1,02,1,1,0,1,0
0207555706,1,01,1,1,0,1,0
0207555710,1,02,1,1,0,1,0
0207555714,1,01,1,1,0,1,0
0207555718,1,01,1,1,0,1,0
0207555718,1,02,1,1,0,1,0
0207555722,1,01,1,1,0,1,0
0207555722,1,02,1,3,0,1,0
0207596004,1,01,1,1,0,1,0
0207596008,1,01,1,1,0,1,0
0207596012,1,01,1,1,0,1,0
0207596012,1,02,1,1,0,1,0
0207596016,1,01,1,1,0,1,0
0207596020,1,01,1,1,0,1,0
0207596020,1,02,1,3,0,1,0
0207596024,1,01,1,1,0,1,0
0207596303,1,01,1,1,0,1,0
0207596307,1,01,1,1,0,1,0
0207596307,1,02,1,1,0,1,0
0207596307,1,03,1,1,0,1,0
0207596311,1,01,1,1,0,1,0
0207596311,1,04,1,1,0,1,0
0207596315,1,01,1,1,0,1,0
0207596319,1,01,1,1,0,1,0
0207596319,1,02,1,1,0,1,0
0207596323,1,01,1,1,0,1,0
0207596401,1,01,1,1,0,1,0
0207596401,1,02,1,1,0,1,0
0207596405,1,01,1,1,0,1,0
0207596405,1,02,1,1,0,1,0
0207596409,1,01,1,1,0,1,0
0207596413,1,01,1,1,0,1,0
0207596413,1,02,1,1,0,1,0
0207596417,1,01,1,1,0,1,0
0207596902,1,01,1,1,0,1,0
0207596906,1,01,1,1,0,1,0
0207596906,1,02,1,1,0,1,0
0207596910,1,01,1,1,0,1,0
0207596910,1,02,1,1,0,1,0
0207596910,1,03,1,1,0,1,0
0207596914,1,01,1,1,0,1,0
0207596918,1,01,1,1,0,1,0
0207684404,1,01,1,1,0,1,0
0207684412,1,01,1,3,0,1,0
0207684412,1,03,1,1,0,1,0
0207684416,1,01,1,1,0,1,0
0207684420,1,01,1,1,0,1,0
0207684424,1,01,1,1,0,1,0
0207684424,1,03,1,1,0,1,0
0207684501,1,02,1,1,0,1,0
0207684505,1,01,1,1,0,1,0
0207684505,1,02,1,1,0,1,0
0207684505,1,03,1,1,0,1,0
0207684505,1,04,1,1,0,1,0
0207684509,1,01,1,1,0,1,0
0207684606,1,01,1,3,1,1,1
0207684610,1,03,1,3,0,1,0
0207684610,1,04,1,1,0,1,0
0207684610,1,05,1,1,0,1,0
0207684610,1,07,1,1,0,1,0
0207684614,1,02,1,3,0,1,0
0207684618,1,01,1,1,0,1,0
0207684622,1,01,1,1,0,1,0
0207684803,1,02,1,1,0,1,0
0207684803,1,03,1,1,0,1,0
0207684803,1,04,1,1,0,1,0
0207684807,1,01,1,1,0,1,0
0207684807,1,03,1,1,0,1,0
0207684811,1,01,1,1,0,1,0
0207684811,1,02,1,1,0,1,0
0207684815,1,01,1,1,0,1,0
0207684815,1,02,1,3,0,1,0
0207684815,1,03,1,1,0,1,0
0207684815,1,06,1,1,0,1,0
0207684819,1,02,1,1,0,1,0
0207774302,1,02,1,1,0,1,0
0207774302,1,04,1,1,0,1,0
0207774303,1,01,1,1,0,1,0
0207774303,1,02,1,1,0,1,0
0207774303,1,03,1,3,0,1,0
0207774304,1,01,1,1,0,1,0
0207774305,1,01,1,1,0,1,0
0207774306,1,01,1,1,0,1,0
0207774306,1,03,1,1,0,1,0
0207836312,1,01,1,1,0,1,0
0207836312,1,02,1,1,0,1,0
0207836316,1,03,1,1,0,1,0
0207836320,1,01,1,3,0,1,0
0207836320,1,03,1,1,0,1,0
0207836324,1,01,1,1,0,1,0
0207836402,1,01,1,1,0,1,0
0207836414,1,02,1,3,0,1,0
0207836414,1,03,1,1,0,1,0
0207836418,1,01,1,1,0,1,0
0207836418,1,02,1,1,0,1,0
0207836418,2,01,1,1,0,1,0
0207836801,1,04,1,1,0,1,0
0207836801,1,05,1,1,0,1,0
0207836805,1,01,1,1,0,1,0
0207836809,1,03,1,1,0,1,0
0207836809,2,01,1,1,0,1,0
0207836809,2,02,1,1,0,1,0
0207836809,3,01,1,1,0,1,0
0207836809,3,02,1,1,0,1,0
0207836817,1,01,1,3,0,1,0
0207836821,1,01,1,1,0,1,0
0207836907,1,01,1,1,0,1,0
0207836911,1,02,1,1,0,1,0
0207836915,1,01,1,1,0,1,0
0207836915,1,02,1,3,0,1,0
0207955304,1,01,1,1,0,1,0
0207955308,1,01,1,1,0,1,0
0207955308,1,02,1,1,0,1,0
0207955316,1,01,1,1,0,1,0
0207955316,1,02,1,1,0,1,0
0207955316,1,03,1,1,0,1,0
0207955316,1,04,1,1,0,1,0
0207955320,1,01,1,1,0,1,0
0207955320,1,04,1,1,0,1,0
0207955324,1,01,1,1,0,1,0
0207955402,1,01,1,1,0,1,0
0207955402,1,02,1,1,0,1,0
0207955406,1,01,1,1,0,1,0
0207955414,1,01,1,1,0,1,0
0207955418,1,01,1,1,0,1,0
0207955418,1,02,1,1,0,1,0
0207955418,1,03,1,1,0,1,0
0207955422,1,01,1,1,0,1,0
0207955422,1,02,1,1,0,1,0
0207955801,1,01,1,1,0,1,0
0207955805,1,03,1,1,0,1,0
0207955805,1,07,1,1,0,1,0
0207955809,1,02,1,1,0,1,0
0207955809,1,03,1,1,0,1,0
0207955813,1,01,1,1,0,1,0
0207955813,1,02,1,3,0,1,0
0207955817,1,01,1,1,0,1,0
0207955817,1,02,1,1,0,1,0
0207955821,1,01,1,1,0,1,0
0207955903,1,02,1,1,0,1,0
0207955907,1,01,1,1,0,1,0
0207955907,1,02,1,1,0,1,0
0207955907,1,03,1,1,0,1,0
0207955907,1,05,1,1,0,1,0
0207955911,1,01,1,1,0,1,0
0207955919,1,01,1,1,0,1,0
0207955923,1,01,1,3,0,1,0
0207955923,1,03,1,1,0,1,0
0207964404,1,01,1,3,0,1,0
0207964408,1,01,1,3,0,1,0
0207964408,1,02,1,1,0,1,0
0207964412,1,01,1,2,0,1,0
0207964416,1,01,1,1,0,1,0
0207964420,1,01,1,1,0,1,0
0207964420,1,03,1,1,0,1,0
0207964424,1,01,1,1,0,1,0
0207964501,1,01,1,1,0,1,0
0207964501,1,02,1,1,0,1,0
0207964501,1,03,1,1,0,1,0
0207964505,1,01,1,1,0,1,0
0207964513,1,03,1,1,0,1,0
0207964517,1,01,1,1,0,1,0
0207964521,1,01,1,1,0,1,0
0207964606,1,01,1,3,0,1,0
0207964610,1,01,1,1,0,1,0
0207964618,1,01,1,3,0,1,0
0207964618,1,02,1,1,0,1,0
0207964618,1,04,1,1,0,1,0
0207964803,1,01,1,1,0,1,0
0207964807,1,02,1,1,0,1,0
0207964807,1,03,1,1,0,1,0
0207964815,1,01,1,2,0,1,0
0207964819,1,01,1,1,0,1,0
0207964819,1,02,1,1,0,1,0
0207964823,1,03,1,1,0,1,0
0207967001,1,01,1,1,0,1,0
0207967001,1,02,1,3,0,1,0
0207967005,1,01,1,1,0,1,0
0207967005,1,03,1,1,0,1,0
0207967005,1,04,1,1,0,1,0
0207967009,1,01,1,1,0,1,0
0207967017,1,01,1,3,0,1,0
