folioviv,foliohog,numren,trab,tipo_trab1,tipo_trab2,ocupa1,ocupa2
0460235817,1,02,1,3,0,1,0
0460235817,1,03,1,1,0,1,0
0460235818,1,01,1,3,0,1,0
0460235818,1,02,1,1,0,1,0
0460245301,1,01,1,3,3,1,1
0460245301,1,02,1,3,3,1,1
0460245301,1,03,1,1,0,1,0
0460245302,1,01,1,3,3,1,1
0460245302,1,02,1,1,1,1,1
0460245302,1,03,1,3,1,1,1
0460245302,1,05,1,1,3,1,1
0460245303,1,01,1,3,1,1,1
0460245304,1,01,1,1,0,1,0
0460245305,1,01,1,3,3,1,1
0460245305,1,02,1,3,0,1,0
0460245306,1,01,1,3,3,1,1
0460245508,1,01,1,1,0,1,0
0460245508,1,02,1,3,0,1,0
0460245508,1,03,1,1,0,1,0
0460245508,1,04,1,1,0,1,0
0460245509,1,01,1,1,0,1,0
0460245509,1,02,1,1,1,1,1
0460245509,1,03,1,1,0,1,0
0460245510,1,01,1,3,0,1,0
0460245510,1,02,1,1,3,1,1
0460245511,1,01,1,3,0,1,0
0460245511,1,02,1,1,0,1,0
0460245712,1,01,1,1,0,1,0
0460245713,1,01,1,3,3,1,1
0460245713,1,03,1,1,0,1,0
0460245714,1,01,1,3,3,1,1
0460245714,1,02,1,3,0,1,0
0460245714,1,03,1,1,0,1,0
0460245714,1,04,1,1,0,1,0
0460245715,1,01,1,3,3,1,1
0460245715,1,02,1,3,0,1,0
0460245716,1,01,1,3,3,1,1
0460245717,1,01,1,1,0,1,0
0460245717,1,02,1,3,3,1,1
0460245918,1,01,1,3,1,1,1
0460245919,1,01,1,3,1,1,1
0460245919,1,03,1,1,0,1,0
0460245920,1,01,1,3,0,1,0
0460245920,1,02,1,3,0,1,0
0460245920,1,03,1,1,1,1,1
0460245920,1,05,1,1,0,1,0
0460245921,1,01,1,3,1,1,1
0460245922,1,01,1,3,0,1,0
0460245922,1,03,1,1,0,1,0
0460246201,1,01,1,3,0,1,0
0460246201,1,02,1,3,3,1,1
0460246201,1,03,1,1,0,1,0
0460246202,1,01,1,3,3,1,1
0460246204,1,01,1,3,0,1,0
0460246204,1,04,1,1,0,1,0
0460246205,1,01,1,3,0,1,0
0460246406,1,01,1,3,0,1,0
0460246406,1,02,1,3,0,1,0
0460246406,1,03,1,1,0,1,0
0460246406,1,04,1,1,0,1,0
0460246407,1,01,1,3,0,1,0
0460246408,1,01,1,3,0,1,0
0460246408,1,02,1,1,1,1,1
0460246409,1,01,1,3,3,1,1
0460246410,1,01,1,3,1,1,1
0460246410,1,02,1,3,3,1,1
0460246611,1,01,1,3,0,1,0
0460246612,1,01,1,1,0,1,0
0460246613,1,01,1,3,3,1,1
0460246613,1,02,1,1,0,1,0
0460246614,1,01,1,3,3,1,1
0460246614,1,02,1,1,0,1,0
0460246615,1,01,1,3,0,1,0
0460246615,1,02,1,1,0,1,0
0460246816,1,01,1,1,3,1,1
0460246816,1,02,1,3,1,1,1
0460246817,1,01,1,3,3,1,1
0460246818,1,01,1,1,0,1,0
0460246818,1,02,1,3,3,1,1
0460246818,1,03,1,1,0,1,0
0460246819,1,01,1,3,3,1,1
0460246820,1,01,1,3,0,1,0
0460252001,1,01,1,3,0,1,0
0460252001,1,04,1,1,0,1,0
0460252002,1,01,1,3,0,1,0
0460252003,1,01,1,1,0,1,0
0460252004,1,01,1,3,0,1,0
0460252004,1,03,1,1,3,1,1
0460252005,1,01,1,3,0,1,0
0460252005,1,03,1,1,3,1,1
0460252306,1,01,1,1,3,1,1
0460252306,1,02,1,1,0,1,0
0460252306,1,03,1,1,0,1,0
0460252306,1,05,1,1,1,1,1
0460252307,1,01,1,3,0,1,0
0460252307,1,02,1,3,3,1,1
0460252308,1,01,1,1,0,1,0
0460252309,1,01,1,3,1,1,1
0460252310,1,01,1,3,3,1,1
0460252310,1,02,1,1,3,1,1
0460252310,1,03,1,1,0,1,0
0460252511,1,01,1,1,0,1,0
0460252511,1,02,1,3,0,1,0
0460252512,1,01,1,1,3,1,1
0460252512,1,02,1,3,0,1,0
0460252514,1,01,1,3,0,1,0
0460252514,1,02,1,3,0,1,0
0460252514,1,03,1,1,0,1,0
0460252515,1,01,1,3,3,1,1
0460252515,1,02,1,1,3,1,1
0460252515,1,03,1,1,0,1,0
0460252716,1,01,1,3,3,1,1
0460252716,1,02,1,3,0,1,0
0460252717,1,01,1,3,0,1,0
0460252718,1,01,1,3,0,1,0
0460252719,1,01,1,3,3,1,1
0460252719,1,02,1,3,0,1,0
0460252719,1,04,1,3,0,1,0
0460252719,1,05,1,3,0,1,0
0460252720,1,01,1,3,3,1,1
0460252720,1,02,1,3,0,1,0
0460264201,1,01,1,1,0,1,0
0460264201,1,02,1,3,0,1,0
0460264202,1,01,1,1,0,1,0
0460264203,1,01,1,1,3,1,1
0460264203,1,02,1,1,3,1,1
0460264204,1,01,1,3,0,1,0
0460264204,1,03,1,1,0,1,0
0460264506,1,02,1,3,0,1,0
0460264507,1,01,1,3,3,1,1
0460264507,1,02,1,3,0,1,0
0460264507,1,03,1,1,0,1,0
0460264508,1,01,1,3,3,1,1
0460264508,1,03,1,1,0,1,0
0460264509,1,01,1,3,3,1,1
0460264509,1,02,1,3,0,1,0
0460264509,1,04,1,3,0,1,0
0460264509,1,05,1,1,0,1,0
0460264510,1,01,1,1,0,1,0
0460264711,1,01,1,1,0,1,0
0460264711,1,02,1,3,0,1,0
0460264711,1,03,1,1,0,1,0
0460264712,1,01,1,3,3,1,1
0460264712,1,02,1,3,0,1,0
0460264713,1,01,1,3,3,1,1
0460264713,1,02,1,1,3,1,1
0460264714,1,02,1,3,3,1,1
0460264715,1,01,1,3,3,1,1
0460264715,1,02,1,3,0,1,0
0460264916,1,01,1,1,3,1,1
0460264918,1,01,1,3,0,1,0
0460264918,1,03,1,3,0,1,0
0460264919,1,02,1,1,0,1,0
0460264919,1,03,1,1,0,1,0
0460264921,1,03,1,3,0,1,0
0460270208,1,01,1,3,3,1,1
0460270208,1,03,1,3,0,1,0
0460270209,1,01,1,1,3,1,1
0460270209,1,02,1,3,0,1,0
0460270210,1,01,1,1,0,1,0
0460270413,1,01,1,1,0,1,0
0460270414,1,01,1,1,0,1,0
0460270414,1,02,1,3,0,1,0
0460270415,1,01,1,3,0,1,0
0460270415,1,02,1,3,0,1,0
0460270415,1,03,1,1,0,1,0
0460270415,1,04,1,1,0,1,0
0460270416,1,01,1,1,3,1,1
0460270417,1,01,1,3,0,1,0
0460270417,1,02,1,3,3,1,1
0460270417,1,03,1,1,0,1,0
0460270418,1,01,1,3,0,1,0
0460270619,1,01,1,1,0,1,0
0460270620,1,01,1,1,0,1,0
0460270620,1,03,1,1,3,1,1
0460270620,1,04,1,1,0,1,0
0460270621,1,01,1,3,3,1,1
0460270621,1,02,1,1,3,1,1
0460270621,1,03,1,1,0,1,0
0460270621,1,04,1,1,0,1,0
0460270622,1,01,1,1,3,1,1
0460270622,1,03,1,1,0,1,0
0460270623,1,01,1,1,0,1,0
0460270624,1,01,1,3,0,1,0
0460270624,1,02,1,1,0,1,0
0460270901,1,01,1,3,0,1,0
0460270902,1,01,1,3,0,1,0
0460270902,1,03,1,1,0,1,0
0460270903,1,01,1,3,0,1,0
0460270904,1,01,1,1,1,1,1
0460270904,1,02,1,1,0,1,0
0460270905,1,01,1,3,3,1,1
0460270905,1,02,1,1,0,1,0
0460270906,1,01,1,1,0,1,0
0460271007,1,01,1,1,3,1,1
0460271008,1,01,1,3,3,1,1
0460271008,1,03,1,1,1,1,1
0460271010,1,01,1,1,1,1,1
0460271010,1,02,1,3,0,1,0
0460271010,1,03,1,1,0,1,0
0460271011,1,01,1,1,3,1,1
0460271011,1,02,1,1,0,1,0
0460271313,1,01,1,3,0,1,0
0460271313,1,02,1,1,1,1,1
0460271313,1,04,1,1,1,1,1
0460271314,1,01,1,3,1,1,1
0460271314,1,02,1,1,0,1,0
0460271315,1,02,1,1,3,1,1
0460271316,1,01,1,1,3,1,1
0460271316,1,02,1,1,3,1,1
0460271316,1,03,1,1,0,1,0
0460271519,1,01,1,1,0,1,0
0460271519,1,02,1,3,0,1,0
0460271520,1,01,1,3,0,1,0
0460271520,1,03,1,1,0,1,0
0460271521,1,01,1,1,0,1,0
0460271521,1,02,1,1,3,1,1
0460271523,1,01,1,1,0,1,0
0460271801,1,01,1,3,0,1,0
0460271802,1,01,1,3,3,1,1
0460271802,1,02,1,1,0,1,0
0460271802,1,03,1,1,0,1,0
0460271802,1,04,1,1,0,1,0
0460271802,1,05,1,1,0,1,0
0460271803,1,01,1,1,1,1,1
0460271803,1,02,1,1,0,1,0
0500006501,1,01,1,1,0,1,0
0500006501,1,03,1,1,0,1,0
0500006502,1,01,1,3,0,1,0
0500006502,1,03,1,1,0,1,0
0500006502,1,04,1,1,0,1,0
0500006504,1,01,1,3,0,1,0
0500006504,1,02,1,1,0,1,0
0500006506,1,01,1,3,0,1,0
0500009701,1,01,1,1,0,1,0
0500009701,1,02,1,1,0,1,0
0500009702,1,03,1,1,0,1,0
0500009703,1,01,1,1,0,1,0
0500009703,1,02,1,1,0,1,0
0500009703,1,03,1,1,0,1,0
0500009705,1,02,1,3,0,1,0
0500009705,1,03,1,1,0,1,0
0500011903,1,01,1,1,0,1,0
0500011904,1,01,1,1,0,1,0
0500011905,1,01,1,1,0,1,0
0500011905,1,03,1,1,0,1,0
0500011906,1,01,1,3,0,1,0
0500011906,1,02,1,1,0,1,0
0500011906,1,03,1,1,0,1,0
0500014201,1,01,1,1,0,1,0
0500014201,1,03,1,1,0,1,0
0500014201,1,04,1,1,0,1,0
0500014202,1,01,1,1,0,1,0
0500014202,1,02,1,1,0,1,0
0500014203,1,01,1,1,0,1,0
0500014203,1,02,1,3,0,1,0
0500014204,1,01,1,1,0,1,0
0500023401,1,01,1,3,0,1,0
0500023401,1,03,1,1,0,1,0
0500023401,1,04,1,1,0,1,0
0500023402,1,01,1,1,0,1,0
0500023402,1,02,1,1,0,1,0
0500023402,1,03,1,1,0,1,0
0500023403,1,01,1,1,0,1,0
0500023404,1,01,1,1,0,1,0
0500023404,1,02,1,1,0,1,0
0500023405,1,01,1,1,0,1,0
0500023405,1,02,1,1,0,1,0
0500032601,1,01,1,3,0,1,0
0500032601,1,02,1,3,0,1,0
0500032603,1,01,1,1,0,1,0
0500032603,1,03,1,1,0,1,0
0500032605,1,01,1,1,0,1,0
0500032605,1,02,1,3,0,1,0
0500032605,1,03,1,1,0,1,0
0500032605,1,04,1,1,0,1,0
0500032606,1,01,1,3,3,1,1
0500032606,1,02,1,1,0,1,0
0500032606,1,03,1,1,0,1,0
0500047802,1,01,1,3,0,1,0
0500047802,1,02,1,3,0,1,0
0500047803,1,03,1,3,3,1,1
0500047805,1,02,1,1,0,1,0
0500047805,1,04,1,1,0,1,0
0500047806,1,01,1,1,0,1,0
0500051001,1,01,1,1,0,1,0
0500051004,1,01,1,1,0,1,0
0500051004,1,02,1,1,0,1,0
0500051005,1,01,1,1,0,1,0
0500051005,1,02,1,1,0,1,0
0500051005,1,03,1,1,0,1,0
0500051005,1,04,1,1,0,1,0
0500052301,1,01,1,1,0,1,0
0500052301,1,02,1,3,0,1,0
0500052304,1,01,1,1,0,1,0
0500052304,1,03,1,1,0,1,0
0500052305,1,02,1,1,0,1,0
0500052305,1,03,1,1,0,1,0
0500052305,1,04,1,1,0,1,0
0500052306,1,01,1,1,0,1,0
0500052306,1,02,1,1,0,1,0
0500052306,1,03,1,1,0,1,0
0500109204,1,01,1,1,0,1,0
0500109204,1,02,1,1,0,1,0
0500109205,1,01,1,1,0,1,0
0500109206,1,01,1,1,0,1,0
0500116401,1,01,1,1,0,1,0
0500116401,1,02,1,1,0,1,0
0500116402,1,01,1,1,0,1,0
0500116403,1,02,1,3,0,1,0
0500116404,1,01,1,1,0,1,0
0500116404,1,02,1,1,0,1,0
0500116406,1,01,1,1,0,1,0
0500116406,1,03,1,1,0,1,0
0500139502,1,02,1,1,0,1,0
0500139503,1,01,1,3,0,1,0
0500139504,1,01,1,1,0,1,0
0500139504,1,02,1,1,0,1,0
0500139505,1,02,1,1,0,1,0
0500139506,1,01,1,1,0,1,0
0500139506,1,03,1,1,0,1,0
0500148601,1,04,1,1,0,1,0
0500148601,1,05,1,1,0,1,0
0500148602,1,01,1,1,0,1,0
0500148602,1,02,1,1,0,1,0
0500148603,1,03,1,1,0,1,0
0500148603,1,04,1,1,0,1,0
0500148604,1,02,1,1,0,1,0
0500148605,1,01,1,1,0,1,0
0500148606,1,01,1,3,0,1,0
0500174801,1,01,1,1,0,1,0
0500174802,1,02,1,1,0,1,0
0500174803,1,01,1,1,0,1,0
0500174804,1,01,1,1,0,1,0
0500174804,1,02,1,1,0,1,0
0500174804,1,03,1,1,0,1,0
0500174805,1,01,1,3,0,1,0
0500174806,1,01,1,3,0,1,0
0500177002,1,01,1,1,0,1,0
0500177004,1,01,1,1,0,1,0
0500177004,1,02,1,1,0,1,0
0500177005,1,01,1,1,1,1,1
0500177006,1,01,1,1,0,1,0
0500177006,1,04,1,1,0,1,0
0500187703,1,01,1,1,0,1,0
0500187703,1,02,1,1,0,1,0
0500187704,1,01,1,1,0,1,0
0500187705,1,01,1,1,0,1,0
0500187705,1,02,1,1,0,1,0
0500187706,1,01,1,1,0,1,0
0500187706,1,02,1,1,0,1,0
0500187706,1,03,1,1,0,1,0
0500209301,1,01,1,1,0,1,0
0500209304,1,01,1,3,0,1,0
0500209304,1,02,1,1,0,1,0
0500209305,1,01,1,3,0,1,0
0500209306,1,01,1,1,0,1,0
0500209306,1,03,1,1,0,1,0
0500248501,1,02,1,1,0,1,0
0500248502,1,01,1,3,0,1,0
0500248502,1,02,1,3,0,1,0
0500248502,1,03,1,1,0,1,0
0500248502,1,04,1,1,0,1,0
0500248502,1,05,1,1,0,1,0
0500248502,1,07,1,1,0,1,0
0500248503,1,01,1,3,0,1,0
0500248504,1,01,1,1,0,1,0
0500248505,1,02,1,1,0,1,0
0500248506,1,01,1,3,0,1,0
0500260701,1,01,1,1,0,1,0
0500260701,1,02,1,1,0,1,0
0500260703,1,01,1,1,0,1,0
0500260703,1,02,1,1,0,1,0
0500260704,1,01,1,1,0,1,0
0500260704,1,02,1,1,0,1,0
0500260705,1,01,1,1,0,1,0
0500260705,1,02,1,1,0,1,0
0500268901,1,01,1,1,0,1,0
0500268902,1,01,1,1,0,1,0
0500268903,1,01,1,1,1,1,1
0500268903,1,02,1,1,0,1,0
0500268904,1,01,1,1,0,1,0
0500268904,1,02,1,1,0,1,0
0500268905,1,01,1,1,0,1,0
0500268905,1,02,1,1,0,1,0
0500268906,1,01,1,1,0,1,0
0500270201,1,04,1,1,0,1,0
0500270203,1,01,1,1,0,1,0
0500270204,1,01,1,1,0,1,0
0500270205,1,01,1,1,0,1,0
0500284902,1,01,1,1,1,1,1
0500284903,1,01,1,1,0,1,0
0500284904,1,01,1,1,0,1,0
0500284905,1,01,1,1,0,1,0
0500284905,1,02,1,1,0,1,0
0500284906,1,01,1,1,0,1,0
0500287201,1,01,1,1,0,1,0
0500287202,1,01,1,1,0,1,0
0500287203,1,01,1,1,0,1,0
0500287203,1,06,1,1,0,1,0
0500287203,1,07,1,1,0,1,0
0500287204,1,01,1,1,0,1,0
0500287205,1,01,1,1,0,1,0
0500287205,1,02,1,3,0,1,0
0500287206,1,01,1,1,0,1,0
0500287206,1,02,1,1,0,1,0
0500293401,1,03,1,1,0,1,0
0500293402,1,01,1,3,0,1,0
0500293402,1,04,1,3,0,1,0
0500293402,1,05,1,1,0,1,0
0500293403,1,01,1,1,0,1,0
0500293403,1,02,1,1,0,1,0
0500293403,1,03,1,1,0,1,0
0500293404,1,01,1,1,0,1,0
0500293405,1,01,1,1,0,1,0
0500293405,1,02,1,1,0,1,0
0500293406,1,01,1,1,0,1,0
0500293406,1,02,1,1,0,1,0
0500316601,1,01,1,1,0,1,0
0500316601,1,02,1,1,0,1,0
0500316602,1,01,1,1,0,1,0
0500316602,1,02,1,1,0,1,0
0500316602,1,03,1,1,0,1,0
0500316603,1,01,1,1,0,1,0
0500316604,1,01,1,3,0,1,0
0500316605,1,01,1,1,0,1,0
0500316606,1,01,1,3,0,1,0
0500320801,1,02,1,1,0,1,0
0500320802,1,01,1,3,0,1,0
0500320802,1,03,1,1,0,1,0
0500320803,1,01,1,1,0,1,0
0500320803,1,06,1,1,0,1,0
0500320804,1,01,1,1,0,1,0
0500320805,1,02,1,1,3,1,1
0500320805,1,03,1,1,0,1,0
0500320805,1,04,1,1,0,1,0
0500320805,1,05,1,1,0,1,0
0500320806,1,01,1,1,0,1,0
0500320806,1,02,1,1,0,1,0
0500320806,1,03,1,1,0,1,0
0500320806,1,04,1,1,0,1,0
0500325001,1,01,1,1,0,1,0
0500325001,1,02,1,1,0,1,0
0500325002,1,01,1,1,0,1,0
0500325002,1,02,1,3,0,1,0
0500325004,1,01,1,3,0,1,0
0500325005,1,01,1,1,0,1,0
0500325005,1,02,1,1,0,1,0
0500325006,1,01,1,1,0,1,0
0500325006,1,02,1,1,0,1,0
0500332302,1,01,1,1,0,1,0
0500332302,1,02,1,1,0,1,0
0500332302,1,03,1,1,0,1,0
0500332303,1,01,1,1,1,1,1
0500332303,1,02,1,1,0,1,0
0500332304,1,01,1,1,0,1,0
0500332306,1,01,1,1,0,1,0
0500333501,1,01,1,1,0,1,0
0500333501,1,02,1,1,0,1,0
0500333503,1,01,1,1,0,1,0
0500333504,1,01,1,1,0,1,0
0500341701,1,01,1,1,0,1,0
0500341701,1,02,1,1,0,1,0
0500341702,1,01,1,1,0,1,0
0500341702,1,02,1,1,0,1,0
0500341703,1,01,1,1,0,1,0
0500341703,1,02,1,1,0,1,0
0500341704,1,01,1,1,0,1,0
0500341704,1,02,1,3,0,1,0
0500341705,1,01,1,1,0,1,0
0500341705,1,02,1,1,0,1,0
0500341706,1,01,1,3,0,1,0
0500341706,1,02,1,1,0,1,0
0500343901,1,01,1,1,0,1,0
0500343902,1,01,1,1,0,1,0
0500343902,1,03,1,1,0,1,0
0500343904,1,03,1,1,0,1,0
0500343905,1,01,1,1,0,1,0
0500343906,1,01,1,1,0,1,0
0500343906,1,02,1,1,0,1,0
0500373201,1,01,1,1,0,1,0
0500373201,1,03,1,1,0,1,0
0500373203,1,01,1,1,1,1,1
0500373204,1,01,1,1,0,1,0
0500373205,1,01,1,1,0,1,0
0500373205,1,02,1,1,0,1,0
0500373206,1,01,1,1,0,1,0
0500391402,1,02,1,1,0,1,0
0500391402,1,03,1,1,0,1,0
0500391403,1,01,1,1,0,1,0
0500391403,1,02,1,1,0,1,0
0500391404,1,01,1,1,0,1,0
0500391404,1,02,1,1,0,1,0
0500391405,1,01,1,1,0,1,0
0500391406,1,01,1,1,0,1,0
0500391406,1,02,1,1,0,1,0
0500396601,1,01,1,1,0,1,0
0500396601,1,02,1,1,0,1,0
0500396602,1,01,1,1,0,1,0
0500396603,1,01,1,1,0,1,0
0500396604,1,01,1,1,0,1,0
0500396605,1,01,1,3,0,1,0
0500396605,1,02,1,1,0,1,0
0500396606,1,01,1,1,0,1,0
0500396606,1,02,1,1,0,1,0
0500404802,1,01,1,1,0,1,0
0500404802,1,02,1,3,0,1,0
0500404802,1,03,1,1,0,1,0
0500404803,1,01,1,1,0,1,0
0500404803,1,02,1,1,0,1,0
0500404804,1,01,1,1,0,1,0
0500404804,1,02,1,1,0,1,0
0500404805,1,01,1,1,0,1,0
0500411002,1,01,1,1,0,1,0
0500411004,1,02,1,1,0,1,0
0500411005,1,01,1,1,0,1,0
0500411006,1,01,1,1,0,1,0
0500411006,1,03,1,1,0,1,0
0500413301,1,01,1,1,0,1,0
0500413301,1,02,1,1,0,1,0
0500413302,1,01,1,1,0,1,0
0500413303,1,01,1,1,0,1,0
0500413303,1,02,1,1,0,1,0
0500413305,1,01,1,1,0,1,0
0500413306,1,01,1,1,0,1,0
0500429001,1,01,1,3,0,1,0
0500429001,1,02,1,1,0,1,0
0500429004,1,01,1,1,0,1,0
0500429004,1,02,1,1,0,1,0
0500429004,1,03,1,1,0,1,0
0500429006,1,01,1,1,0,1,0
0500429006,1,02,1,1,0,1,0
0500432301,1,01,1,1,0,1,0
0500432303,1,01,1,1,0,1,0
0500432306,1,01,1,1,0,1,0
0500436501,1,01,1,3,0,1,0
0500436501,1,03,1,1,0,1,0
0500436502,1,01,1,1,0,1,0
0500436502,1,02,1,1,0,1,0
0500436504,1,01,1,1,0,1,0
0500436504,1,02,1,1,0,1,0
0500436505,1,02,1,1,0,1,0
0500436505,1,03,1,1,1,1,1
0500436505,1,04,1,1,0,1,0
0500439701,1,02,1,1,0,1,0
0500439702,1,01,1,1,0,1,0
0500439702,1,02,1,1,0,1,0
0500439703,1,01,1,1,0,1,0
0500439705,1,01,1,1,0,1,0
0500439705,1,02,1,1,0,1,0
0500439706,1,03,1,1,0,1,0
0500439706,1,04,1,1,0,1,0
0500463901,1,01,1,3,3,1,1
0500463903,1,01,1,1,0,1,0
0500463904,1,01,1,1,0,1,0
0500463905,1,01,1,1,0,1,0
0500463905,1,02,1,1,0,1,0
0500470201,1,01,1,3,0,1,0
0500470204,1,01,1,1,0,1,0
0500470206,1,02,1,1,0,1,0
0500471401,1,02,1,1,0,1,0
0500471402,1,01,1,1,3,1,1
0500471402,1,03,1,1,3,1,1
0500471403,1,01,1,1,0,1,0
0500471403,1,03,1,1,0,1,0
0500471405,1,01,1,1,0,1,0
0500471406,1,01,1,1,0,1,0
0500471406,1,02,1,1,0,1,0
0500480601,1,01,1,3,0,1,0
0500480601,1,02,1,1,0,1,0
0500480602,1,01,1,1,0,1,0
0500480603,1,02,1,1,0,1,0
0500480605,1,02,1,1,0,1,0
0500480605,1,03,1,1,0,1,0
0500480606,1,01,1,3,0,1,0
0500480606,1,02,1,1,0,1,0
0500480606,1,05,1,1,0,1,0
0500531401,1,03,1,3,0,1,0
0500531404,1,03,1,1,0,1,0
0500531405,1,01,1,1,0,1,0
0500536601,1,03,1,1,0,1,0
0500536601,1,04,1,1,0,1,0
0500536605,1,01,1,1,0,1,0
0500536605,1,02,1,3,0,1,0
0500540802,1,01,1,3,0,1,0
0500540802,1,02,1,1,0,1,0
0500540803,1,01,1,1,0,1,0
0500547801,1,01,1,1,0,1,0
0500547801,1,02,1,1,0,1,0
0500547803,1,01,1,1,0,1,0
0500547803,1,02,1,1,0,1,0
0500547804,1,02,1,1,0,1,0
0500547805,1,01,1,1,0,1,0
0500547806,1,01,1,1,0,1,0
0500559002,1,02,1,1,0,1,0
0500559003,1,01,1,1,0,1,0
0500559003,1,02,1,1,0,1,0
0500559004,1,01,1,1,0,1,0
0500559005,1,01,1,1,0,1,0
0500559006,1,01,1,1,0,1,0
0500563303,1,02,1,1,0,1,0
0500563306,1,01,1,1,0,1,0
0500564502,1,01,1,3,3,1,1
0500564502,1,02,1,1,0,1,0
0500564503,1,01,1,1,0,1,0
0500564504,1,01,1,1,0,1,0
0500564504,1,02,1,1,1,1,1
0500564505,1,01,1,1,0,1,0
0500577702,1,01,1,1,0,1,0
0500577702,1,02,1,1,0,1,0
0500577703,1,01,1,1,0,1,0
0500577704,1,01,1,1,0,1,0
0500577705,1,01,1,1,0,1,0
0500577705,1,02,1,1,0,1,0
0500577706,1,02,1,3,0,1,0
0500579902,1,01,1,1,0,1,0
0500579903,1,01,1,1,0,1,0
0500579903,1,02,1,1,0,1,0
0500579904,1,01,1,1,0,1,0
0500579906,1,03,1,1,0,1,0
0500585801,1,01,1,1,0,1,0
0500585801,1,02,1,1,0,1,0
0500585803,1,01,1,1,0,1,0
0500585803,1,02,1,1,0,1,0
0500585804,1,01,1,1,0,1,0
0500585806,1,01,1,1,0,1,0
0500585806,1,02,1,1,0,1,0
0500586001,1,01,1,1,0,1,0
0500586002,1,01,1,2,0,1,0
0500586002,1,02,1,1,0,1,0
0500586004,1,01,1,1,0,1,0
0500586004,1,02,1,1,0,1,0
0500586005,1,01,1,1,0,1,0
0500586006,1,01,1,1,0,1,0
0500586006,1,02,1,1,0,1,0
0500607001,1,01,1,1,0,1,0
0500607002,1,01,1,1,0,1,0
0500607002,1,02,1,1,0,1,0
0500607003,1,01,1,3,0,1,0
0500607003,1,03,1,1,0,1,0
0500607004,1,01,1,1,0,1,0
0500607004,2,01,1,1,0,1,0
0500607004,2,03,1,1,0,1,0
0500607006,1,01,1,3,0,1,0
0500607006,1,03,1,1,0,1,0
0500608301,1,01,1,1,0,1,0
0500608301,1,06,1,1,0,1,0
0500608302,1,01,1,1,0,1,0
0500608303,1,01,1,1,0,1,0
0500608303,1,02,1,3,0,1,0
0500608304,1,01,1,1,0,1,0
0500608304,1,02,1,1,0,1,0
0500608304,1,03,1,3,0,1,0
0500608305,1,01,1,3,0,1,0
0500608305,1,02,1,1,0,1,0
0500622202,1,01,1,1,0,1,0
0500622202,1,02,1,1,0,1,0
0500622204,1,01,1,1,0,1,0
0500622204,1,02,1,1,0,1,0
0500622206,1,01,1,3,0,1,0
0500623301,1,01,1,1,0,1,0
0500623301,1,02,1,1,0,1,0
0500646402,1,02,1,1,0,1,0
0500646403,1,01,1,1,0,1,0
0500646406,1,01,1,1,0,1,0
0500646406,1,02,1,1,0,1,0
0500668502,1,01,1,1,0,1,0
0500668503,1,01,1,1,0,1,0
0500668503,1,02,1,1,0,1,0
0500668504,1,01,1,1,0,1,0
0500668505,1,01,1,1,0,1,0
0500668505,1,02,1,3,0,1,0
0500668506,1,01,1,1,0,1,0
0500668506,1,03,1,1,0,1,0
0500670701,1,01,1,1,0,1,0
0500670702,1,02,1,1,0,1,0
0500670702,1,03,1,1,0,1,0
0500670703,1,01,1,3,0,1,0
0500670703,1,03,1,1,0,1,0
0500670704,1,01,1,1,0,1,0
0500670706,1,01,1,1,1,1,1
0500670706,1,02,1,3,0,1,0
0500683601,1,01,1,3,0,1,0
0500683603,1,01,1,1,0,1,0
0500683604,1,01,1,1,0,1,0
0500683604,1,03,1,1,0,1,0
0500683605,1,01,1,1,0,1,0
0500683605,1,02,1,1,0,1,0
0500683606,1,01,1,3,0,1,0
0500693502,1,01,1,1,0,1,0
0500693502,1,02,1,1,0,1,0
0500693503,1,01,1,1,0,1,0
0500693503,1,02,1,1,0,1,0
0500693504,1,01,1,1,0,1,0
0500693505,1,02,1,1,0,1,0
0500707802,1,01,1,1,0,1,0
0500707802,1,02,1,3,1,1,1
0500707803,1,02,1,3,0,1,0
0500707805,1,01,1,3,0,1,0
0500707805,1,02,1,3,0,1,0
0500707805,1,03,1,1,0,1,0
0500710901,1,01,1,1,0,1,0
0500710901,1,02,1,1,0,1,0
0500710901,1,03,1,1,0,1,0
0500710903,1,01,1,1,0,1,0
0500710905,1,03,1,1,0,1,0
0500718201,1,02,1,1,0,1,0
0500718202,1,01,1,1,0,1,0
0500718202,1,02,1,1,0,1,0
0500718203,1,01,1,1,0,1,0
0500718204,1,01,1,1,0,1,0
0500718204,1,02,1,1,0,1,0
0500718204,1,03,1,1,0,1,0
0500718205,1,01,1,1,0,1,0
0500718206,1,01,1,1,0,1,0
0500718206,1,02,1,1,0,1,0
0500718206,1,03,1,1,0,1,0
0500725701,1,01,1,1,0,1,0
0500725702,1,03,1,1,0,1,0
0500725702,1,04,1,1,0,1,0
0500725703,1,01,1,1,0,1,0
0500725703,1,02,1,1,0,1,0
0500725704,1,01,1,1,0,1,0
0500725705,1,01,1,1,0,1,0
0500725705,1,02,1,1,0,1,0
0500725706,1,01,1,3,0,1,0
0500732001,1,01,1,1,1,1,1
0500732002,1,01,1,1,0,1,0
0500732004,1,01,1,1,0,1,0
0500732004,1,04,1,3,0,1,0
0500732004,1,05,1,1,0,1,0
0500732005,1,01,1,3,0,1,0
0500732006,1,02,1,1,1,1,1
0500736901,1,01,1,1,0,1,0
